Tipo de vehículo;Accesorios de seguridad;Tipo Accidente;Sexo;Edad;Muertos;Graves;Leves;Accidentes;Victimas
Camión MMA > 3500 Kg;SE DESCONOCE;Vuelco en la calzada;Mujer;;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;2;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;1;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;2;0;0;0;21;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;3;0;0;1;25;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;4;0;0;0;28;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;5;0;0;0;8;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;6;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Atropello a peatón;Mujer;3;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;1;0;0;0;2;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;2;1;5;12;60;18
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;3;4;7;21;88;32
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;4;1;1;21;92;23
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;5;2;1;11;34;14
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;6;0;0;1;2;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;7;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;;0;0;2;4;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;2;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;;0;0;1;2;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Desconocido;;0;0;0;2;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;1;0;0;5;34;5
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;2;1;3;31;259;35
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;3;2;7;47;411;56
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;4;1;3;39;375;43
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;5;1;1;13;190;15
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;6;0;0;1;5;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;7;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;8;0;0;0;2;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;;0;0;3;27;3
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;0;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;1;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;2;0;0;2;5;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;3;0;0;4;11;4
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;4;0;0;0;8;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;5;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;;0;0;0;2;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Desconocido;;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;0;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;1;1;0;3;36;4
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;2;0;7;49;287;56
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;3;1;12;70;541;83
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;4;1;8;58;424;67
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;5;1;4;37;237;42
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;6;0;0;2;17;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;;0;1;6;40;7
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;0;0;0;0;2;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;1;0;0;1;2;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;2;0;0;4;12;4
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;3;0;0;2;5;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;4;0;0;0;4;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;5;0;0;1;4;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;;0;0;1;2;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Desconocido;;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;1;0;0;2;5;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;2;0;2;16;72;18
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;3;1;6;16;87;23
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;4;0;0;20;77;20
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;5;0;2;11;46;13
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;6;0;0;2;2;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;7;0;0;2;2;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;;0;0;0;6;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;0;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;2;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;3;0;0;2;2;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;5;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;0;0;0;2;2;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;1;0;6;14;20;20
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;2;3;25;122;166;150
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;3;7;31;169;250;207
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;4;6;25;139;208;170
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;5;4;4;61;87;69
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;6;0;1;4;5;5
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;7;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;;0;0;10;13;10
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;0;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;1;0;1;3;4;4
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;2;0;1;6;8;7
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;3;0;1;6;9;7
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;4;0;0;3;4;3
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;5;1;1;1;3;3
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;;0;0;2;2;2
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;1;0;0;4;4;4
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;2;0;4;24;34;28
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;3;1;6;22;35;29
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;4;0;4;17;29;21
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;5;1;2;10;15;13
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;;0;0;3;3;3
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;1;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;2;0;0;0;1;0
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;3;0;0;1;1;1
Camión MMA > 3500 Kg;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;4;0;1;0;1;1
Ciclomotor;NINGUNO;Atropello a peatón;Desconocido;;0;0;0;6;0
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;0;0;0;0;1;0
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;1;0;2;6;23;8
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;2;0;1;8;13;9
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;3;0;0;0;3;0
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;4;0;0;1;3;1
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;6;0;0;0;1;0
Ciclomotor;NINGUNO;Atropello a peatón;Hombre;;0;0;0;1;0
Ciclomotor;NINGUNO;Atropello a peatón;Mujer;1;0;0;1;3;1
Ciclomotor;NINGUNO;Atropello a peatón;Mujer;2;0;0;1;1;1
Ciclomotor;NINGUNO;Atropello a peatón;Mujer;3;0;0;0;1;0
Ciclomotor;NINGUNO;Atropello a peatón;Mujer;;0;0;0;1;0
Ciclomotor;NINGUNO;Colisión frontal;Hombre;0;0;1;0;1;1
Ciclomotor;NINGUNO;Colisión frontal;Hombre;1;1;5;4;10;10
Ciclomotor;NINGUNO;Colisión frontal;Hombre;2;1;2;0;3;3
Ciclomotor;NINGUNO;Colisión frontal;Hombre;3;1;0;0;1;1
Ciclomotor;NINGUNO;Colisión frontal;Hombre;5;0;1;1;2;2
Ciclomotor;NINGUNO;Colisión frontal;Hombre;6;0;1;1;2;2
Ciclomotor;NINGUNO;Colisión frontal;Hombre;;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión frontal;Mujer;1;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión frontal;Mujer;3;0;1;0;1;1
Ciclomotor;NINGUNO;Colisión frontal;Mujer;4;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión frontal;Mujer;6;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Desconocido;;0;0;0;5;0
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;0;0;0;2;2;2
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;1;3;36;130;162;169
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;2;2;14;83;103;99
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;3;0;5;24;30;29
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;4;1;6;16;23;23
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;5;1;2;6;10;9
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;6;2;3;4;9;9
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;7;2;0;0;2;2
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;8;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Hombre;;0;0;8;9;8
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;0;0;0;2;1;2
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;1;0;9;25;33;34
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;2;0;5;17;23;22
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;3;0;1;7;8;8
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;4;0;2;7;9;9
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;5;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión lateral y frontolateral;Mujer;;0;0;3;3;3
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Desconocido;;0;0;0;3;0
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;0;0;1;0;1;1
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;1;1;13;88;106;102
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;2;1;6;66;77;73
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;3;0;1;37;40;38
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;4;0;5;7;16;12
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;5;0;0;4;5;4
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;6;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;7;1;2;0;3;3
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Hombre;;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;0;0;0;2;2;2
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;1;0;2;19;22;21
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;2;0;3;19;24;22
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;3;0;1;13;15;14
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;4;0;0;6;7;6
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;5;0;0;1;1;1
Ciclomotor;NINGUNO;Colisión por alcance y múltiple;Mujer;;0;0;0;1;0
Ciclomotor;NINGUNO;Otro tipo de accidente;Desconocido;;0;0;0;2;0
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;0;0;1;1;2;2
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;1;0;12;70;84;82
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;2;0;18;61;82;79
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;3;0;8;38;48;46
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;4;2;5;14;21;21
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;5;0;2;4;6;6
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;6;0;2;2;4;4
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;7;0;1;0;1;1
Ciclomotor;NINGUNO;Otro tipo de accidente;Hombre;8;1;0;0;1;1
Ciclomotor;NINGUNO;Otro tipo de accidente;Mujer;1;0;2;14;15;16
Ciclomotor;NINGUNO;Otro tipo de accidente;Mujer;2;0;0;24;25;24
Ciclomotor;NINGUNO;Otro tipo de accidente;Mujer;3;0;0;8;8;8
Ciclomotor;NINGUNO;Otro tipo de accidente;Mujer;4;0;0;4;4;4
Ciclomotor;NINGUNO;Salida de la vía;Hombre;0;2;0;0;2;2
Ciclomotor;NINGUNO;Salida de la vía;Hombre;1;3;14;6;21;23
Ciclomotor;NINGUNO;Salida de la vía;Hombre;2;2;7;8;16;17
